id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
google.com,1,0,9670597906,3.8498,0.3889,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico,Google
youtube.com,2,0,4607386742,6.1984,0.3131,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png,YouTube
yahoo.co.jp,3,0,3433822309,5.0717,0.376,https://static.semrush.com/power-pages/media/favicons/yahoo-co-jp-favicon-53370746.ico,Yahoo Japan
twitter.com,4,0,2240641440,1.9248,0.7614,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png,Twitter
amazon.co.jp,5,0,867221785,4.3078,0.4542,https://static.semrush.com/power-pages/media/favicons/amazon-co-jp-favicon-ca6619b8.ico,Amazon Japan
wikipedia.org,6,0,781643573,1.9628,0.6123,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico,Wikipedia
rakuten.co.jp,7,0,560854096,3.9976,0.4827,,Rakuten Mobile
jin115.com,8,0,415311940,3.0109,0.3374,https://static.semrush.com/power-pages/media/favicons/jin115-com-favicon-947f315c.jpg,
esuteru.com,9,1,348174681,3.115,0.2975,,
syosetu.org,10,1,315240520,10.2661,0.2213,,
ameblo.jp,11,-2,302574227,1.5034,0.7605,https://static.semrush.com/power-pages/media/favicons/ameblo-jp-favicon-f8f23363.ico,
hamusoku.com,12,2,280558817,2.0744,0.5102,https://static.semrush.com/power-pages/media/favicons/hamusoku-com-favicon-a963c2cc.png,
himasoku.com,13,4,277135765,3.0082,0.4353,https://static.semrush.com/power-pages/media/favicons/himasoku-com-favicon-dfd7af19.png,
2chblog.jp,14,2,268296449,2.5319,0.4798,,
note.com,15,-2,261159596,1.303,0.8368,https://static.semrush.com/power-pages/media/favicons/note-com-favicon-7377826b.png,
world-fusigi.net,16,4,241369718,2.5366,0.5457,,
kakuyomu.jp,17,-2,237862695,11.1109,0.2625,,
girlschannel.net,18,-6,228095397,17.6088,0.1658,https://static.semrush.com/power-pages/media/favicons/girlschannel-net-favicon-99cd6e4e.png,
alfalfalfa.com,19,3,222317110,1.9837,0.5723,,
2ch-c.net,20,6,219872423,2.5506,0.5761,,
