id,position,change,visits,pages_per_visit,bounce_rate,favicon
google.com,1,0,2518773761,6.4001,0.3087,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
facebook.com,2,0,978069670,7.1394,0.3295,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
youtube.com,3,0,584480394,4.1843,0.4587,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
wikipedia.org,4,0,333351006,2.0837,0.6579,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
instagram.com,5,0,303562097,8.3594,0.4032,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
amazon.in,6,0,282332382,6.8794,0.3754,https://static.semrush.com/power-pages/media/favicons/amazon-in-favicon-f2391664.jpg
quora.com,7,0,175579302,2.076,0.6206,
indiatimes.com,8,1,150291493,2.3938,0.704,https://static.semrush.com/power-pages/media/favicons/indiatimes-com-favicon-0481260b.png
twitter.com,9,-1,147930368,4.6464,0.4186,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
ndtv.com,10,0,125218416,1.9704,0.6256,https://static.semrush.com/power-pages/media/favicons/ndtv-com-favicon-20176db8.png
flipkart.com,11,0,115988087,6.0328,0.4267,
whatsapp.com,12,0,98698910,1.6924,0.6884,
linkedin.com,13,1,87205894,3.8931,0.475,https://static.semrush.com/power-pages/media/favicons/linkedin-com-favicon-b2ccd167.ico
yahoo.com,14,1,80271186,3.6518,0.4563,
indianexpress.com,15,2,78822753,1.8572,0.7052,https://static.semrush.com/power-pages/media/favicons/indianexpress-com-favicon-a730a1af.png
office.com,16,0,76792043,2.3144,0.5564,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
microsoft.com,17,2,69553360,2.1954,0.5825,https://static.semrush.com/power-pages/media/favicons/microsoft-com-favicon-12e3dac8.ico
amazon.com,18,0,68816027,4.3246,0.5197,https://static.semrush.com/power-pages/media/favicons/amazon-com-favicon-ca6619b8.ico
indiatoday.in,19,1,66032039,1.5049,0.7588,
timesofindia.com,20,-7,58638954,1.9986,0.6655,https://static.semrush.com/power-pages/media/favicons/timesofindia-com-favicon-5c3a4ecc.ico
