id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
rakuten-bank.co.jp,1,0,18897866,5.5171,0.3298,,
bc-pay.jp,2,0,5663576,2.7927,0.4629,,
americanexpress.com,3,3,2734644,3.042,0.4448,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico,American Express
smtb.jp,4,0,2363278,2.6779,0.5117,,
moneykit.net,5,0,2273855,4.2158,0.4394,,
wise.com,6,3,2263697,2.7481,0.6161,,
dietnavi.com,7,-4,2261741,4.3007,0.2574,,
nrkn.co.jp,8,2,2236383,3.6465,0.1524,,
resona-gr.co.jp,9,-1,1908378,2.5187,0.6626,,
okanemm.com,10,2,1738586,1.3571,0.7525,,
cedyna.co.jp,11,0,1664718,3.5241,0.4558,,
net-koufuri.jp,12,3,1583107,6.5345,0.0891,,
money-bu-jpx.com,13,0,1403170,1.233,0.8475,,
acom.co.jp,14,2,1091476,1.6171,0.7005,,
ajtw.net,15,-1,1078758,1.7969,0.5311,,
aozorabank.co.jp,16,1,994972,4.3295,0.3835,,
24h.com.vn,17,-10,780277,2.2662,0.4625,https://static.semrush.com/power-pages/media/favicons/24h-com-vn-favicon-80a294e3.png,
bitwallet.com,18,0,708169,4.4879,0.3405,,
jabank.org,19,0,705232,2.1904,0.5958,,
shiruporuto.jp,20,4,695858,1.5208,0.6681,,
