id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
google.com,1,0,9670597906,3.8498,0.3889,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico,Google
youtube.com,2,0,4607386742,6.1984,0.3131,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png,YouTube
yahoo.co.jp,3,0,3433822309,5.0717,0.376,https://static.semrush.com/power-pages/media/favicons/yahoo-co-jp-favicon-53370746.ico,Yahoo Japan
twitter.com,4,0,2240641440,1.9248,0.7614,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png,Twitter
amazon.co.jp,5,0,867221785,4.3078,0.4542,https://static.semrush.com/power-pages/media/favicons/amazon-co-jp-favicon-ca6619b8.ico,Amazon Japan
wikipedia.org,6,0,781643573,1.9628,0.6123,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico,Wikipedia
rakuten.co.jp,7,0,560854096,3.9976,0.4827,,Rakuten Mobile
pornhub.com,8,0,419507063,6.6098,0.2934,https://static.semrush.com/power-pages/media/favicons/pornhub-com-favicon-bf5b6c80.ico,Pornhub
itest.5ch.net,9,0,418459253,3.8263,0.34,,
jin115.com,10,1,415311940,3.0109,0.3374,https://static.semrush.com/power-pages/media/favicons/jin115-com-favicon-947f315c.jpg,
mangaraw.plus,11,0,410681877,1.7051,0.6927,,
doorblog.jp,12,1,408053158,2.5719,0.4597,,
dmm.co.jp,13,-3,381299795,4.9994,0.3514,https://static.semrush.com/power-pages/media/favicons/dmm-co-jp-favicon-459d774a.png,
esuteru.com,14,2,348174681,3.115,0.2975,,
tokyomotion.net,15,6,324899343,12.2101,0.2463,,
xvideos.com,16,-1,324136160,8.181,0.2466,,Xvideos
syosetu.org,17,3,315240520,10.2661,0.2213,,
ddd-smart.net,18,1,308507795,9.6171,0.2568,,
ameblo.jp,19,-5,302574227,1.5034,0.7605,https://static.semrush.com/power-pages/media/favicons/ameblo-jp-favicon-f8f23363.ico,
atwiki.jp,20,-3,295250922,3.3946,0.453,,
